client_id,p_cloud,p_gym,p_insurance,p_mobile,p_music,p_software,p_streaming,p_none,fold,predicted_next_recurring_merchant
C000038,0.01991837663042112,0.027040853597594824,0.027163687520051424,0.026652588717186315,0.02748742475932125,0.6536415907969104,0.028270580323359877,0.18982489765515476,0,software
C000039,0.15180956965406595,0.06692034023342999,0.06922641809138777,0.0670993073591968,0.06836168730778483,0.07028856258799637,0.07070151113434969,0.43559260363178864,3,none
C000040,0.39491065211321275,0.07824520281983183,0.026982279276483292,0.0258432239632978,0.02470920097353745,0.014864570007476903,0.02426824540133828,0.4101766254448217,2,none
C000041,0.007883244469513924,0.008234086312724046,0.8254256745749626,0.008373726257788936,0.07797735763279105,0.00788503295258255,0.016531176571577964,0.04768970122805886,4,insurance
C000043,0.0070981999580150565,0.00902624082864465,0.006922981088904593,0.008915418449677316,0.03232975494162992,0.013419736239118341,0.034012357645325855,0.8882753108486843,2,none
C000044,0.07081806312732078,0.07165443564174444,0.07742610388296152,0.07251315794990362,0.07999313182773715,0.0653372415175054,0.08026678412942656,0.48199108192340057,1,none
C000047,0.02031266736467173,0.5044767799435743,0.01948127778977334,0.018559950577363284,0.21517493473770627,0.024531940478514012,0.09143710326869614,0.1060253458397008,4,gym
C000053,0.012570438729395618,0.4879680162469828,0.03195826752314916,0.03138679656266293,0.21022800677540465,0.03287400710389696,0.032640623286594866,0.16037384377191297,2,gym
C000055,0.03994558676910144,0.03972414529132842,0.04026306052933592,0.037069411113954884,0.04164249196709886,0.033180863036368635,0.04274834325899671,0.7254260980338151,0,none
C000060,0.037439490887678825,0.03912555098625272,0.5799824176624728,0.037774633412391005,0.03977180565608822,0.03979011515750405,0.04641017297332719,0.17970581326428509,1,insurance
C000062,0.01415492291588607,0.012246045564236219,0.011426319575519112,0.013396720030006814,0.012480130323961705,0.009376635821649937,0.005341938792153941,0.9215772869765863,4,none
C000063,0.12611052452202326,0.02587083762070019,0.6158915098689519,0.028723033818430756,0.02611377646546552,0.026331865915041774,0.026090401414308052,0.12486805037507862,2,insurance
C000064,0.055501146059889955,0.029344022171504284,0.07143186071740906,0.11883511197756196,0.027717226449511793,0.2665621298309798,0.028859655196297875,0.40174884759684526,0,none
C000066,0.12747767160582812,0.06475699148339267,0.06733379672334755,0.06583491617386429,0.06868584521182741,0.06648780082890605,0.06965864602169168,0.4697643319511423,0,none
C000069,0.028681278314597776,0.017255651233501326,0.1337511495393966,0.061494040442138534,0.010301229507800025,0.01242743077528781,0.07687717339812504,0.6592120467891529,4,none
C000072,0.05737913954588163,0.009079645984225015,0.010702340745085026,0.23469920895221597,0.026374274492564645,0.5004649317862633,0.09801875653553219,0.06328170195823232,2,software
C000073,0.008097912779503683,0.008507334809886833,0.014792046049307566,0.010020293309348642,0.13285423864644078,0.027331242495385565,0.028624392539004114,0.7697725393711228,2,none
C000077,0.22678563198017673,0.007716798515432742,0.012377950461174387,0.003943533683010604,0.012607337289569014,0.017032246928262648,0.004377613765908873,0.7151588873764649,4,none
C000078,0.012557757771784469,0.012732250438860171,0.36078091615650343,0.012093759654147128,0.21654928099698256,0.012014064939033113,0.31178373449536556,0.06148823554732356,3,insurance
C000079,0.01620715447046891,0.45085324716550934,0.013694003934639418,0.2032173170444731,0.018524835781956215,0.21332752017024056,0.011821047564610448,0.07235487386810205,2,gym
C000080,0.08440276004856115,0.03274183619533128,0.03472287942073045,0.031703486158923856,0.034978734326572586,0.05573546992365897,0.03928126637941451,0.6864335675468072,4,none
C000084,0.014734218254947475,0.01573309664509063,0.05753053225506373,0.044215987618484595,0.015789331248074943,0.015720318124952476,0.01897846883861058,0.8172980470147755,2,none
C000085,0.02680368283728593,0.02612538622863919,0.6821258693749053,0.024564312251515084,0.025509798522284865,0.024919620025179976,0.02654111911329652,0.1634102116468931,1,insurance
C000088,0.11398208387697839,0.05422002609988559,0.5493771421537719,0.01584946012142709,0.017143774749468887,0.017173721245788778,0.020451481475404425,0.21180231027727492,4,insurance
C000093,0.059293044627521996,0.008427225424637334,0.09324836781091754,0.009286857261136946,0.012128672989570814,0.014806625736515136,0.01402883471796984,0.7887803714317304,3,none
C000094,0.6087138021198673,0.023632800442416658,0.04588776836111586,0.022005235778886915,0.1189788023579936,0.05167704842109276,0.019276114490958993,0.10982842802766804,3,cloud
C000095,0.05423276887461645,0.010534211819607522,0.010613134449050508,0.7765884367106909,0.010210385488148609,0.08167066750979765,0.010179152542554927,0.04597124260553341,0,mobile
C000100,0.032128230546921537,0.5942078587233841,0.12406666684398676,0.029702936040724447,0.02995678861085411,0.02810723644644514,0.029589841819090267,0.13224044096859364,0,gym
C000101,0.01893699975519489,0.01679993014700954,0.020811460794758457,0.019928686961190396,0.020310499087422024,0.020255022855188196,0.01925157820792793,0.8637058221913085,2,none
C000102,0.04641439108923188,0.33132580642247017,0.04402341797463073,0.04578721549819303,0.04451422478006758,0.23256929098503995,0.043695312611655074,0.21167034063871154,1,gym
C000103,0.02144590589906198,0.026171840690570488,0.3629951480617306,0.02009600070342925,0.22209225522626547,0.18188232107851493,0.07894657794521444,0.08636995039521284,3,insurance
C000104,0.018244184257572692,0.018381046006477775,0.327741449478634,0.017713304756566364,0.4114262968378657,0.02110048558375182,0.07858731347068253,0.10680591960844915,2,music
C000105,0.010973505060782006,0.2618527858321423,0.03540781214222992,0.011284493121456546,0.03327750447724979,0.01103330291285938,0.536471485300743,0.09969911115253709,2,streaming
C000106,0.026381313988064314,0.02281137335552804,0.022688871137064498,0.026017970658373038,0.03363792764634792,0.15748262786870157,0.5817318484467343,0.1292480668991863,4,streaming
C000109,0.4628516147722696,0.016890626744588924,0.01727005009244591,0.016461228383306634,0.013222872388211866,0.407657086297464,0.014526011483484778,0.051120509838228315,1,cloud
C000110,0.014174335708785683,0.12428561938384694,0.3379276203578603,0.23869282713816659,0.06803788018473027,0.013857153350293947,0.04633918279210679,0.15668538108420949,2,insurance
C000111,0.031144579578936384,0.033370713662106366,0.5612521766637509,0.03236832655741828,0.0334588520762015,0.03359478111440328,0.0335520294995425,0.24125854084764076,3,insurance
C000113,0.04042603928995138,0.04033548221467496,0.039605213933171124,0.5146072908558179,0.043903780194792706,0.07376634653622198,0.044433923444245814,0.2029219235311241,0,mobile
C000115,0.10264783321415862,0.034297868466051984,0.0344152698358214,0.03483032345661586,0.11076859734440989,0.32433896889216696,0.12067183417384197,0.23802930461693328,1,software
C000116,0.09726666005824272,0.01120622511283725,0.7189525218125729,0.05455588265765272,0.03724492484755974,0.006925906636198256,0.030344424014098953,0.04350345486083753,1,insurance
C000117,0.028692978881764468,0.35672932250721934,0.02924768845391263,0.027778043076522818,0.028263596193982943,0.05490613933990786,0.028979380981871805,0.4454028505648181,2,none
C000119,0.025020452398810768,0.022990334425839178,0.02243642671513546,0.02133121005375975,0.04094627144632723,0.02179700287671321,0.7051755425625241,0.14030275952089027,4,streaming
C000120,0.01792348414549807,0.7431908184688274,0.01732238717988163,0.018776275670786977,0.03223553974805483,0.01725231643893887,0.030911368790015756,0.1223878095579965,2,gym
C000122,0.5836214314042606,0.02824066387122991,0.02696041168804464,0.07272799403525915,0.027981801779487968,0.02666032558102078,0.02723182079425076,0.20657555084644616,2,cloud
C000127,0.023134152881862675,0.026049213920756868,0.021777551328391237,0.026212976302068883,0.009141666770750345,0.027579816021883013,0.01538052242312483,0.8507241003511622,2,none
C000128,0.05238728324113645,0.053669366474195276,0.05297205020823545,0.058976696925496966,0.2243700707041587,0.09254915878662391,0.18180681060431175,0.2832685630558416,1,none
C000129,0.16283095299979278,0.015844517547472358,0.016336891642235157,0.01595728387006265,0.08150429068116366,0.5012908718462201,0.10214645348229118,0.10408873793076205,3,software
C000130,0.014711362377238479,0.08168567921272613,0.02260269865237733,0.013020716950375596,0.01475885305839156,0.013310686608955817,0.22062055555583657,0.6192894475840985,3,none
C000132,0.02715570541257531,0.013051247871454095,0.01423063662161237,0.3518418659532978,0.2200103484992462,0.23862056149757915,0.0818009828786586,0.053288651265576546,3,mobile
C000134,0.013783912108227773,0.015631493411038103,0.4865310702123864,0.016830871460604097,0.03745554071810796,0.015432609035845,0.08704902454519875,0.32728547850859185,4,insurance
C000135,0.15136513101612203,0.01554750191157338,0.014855195179262334,0.008270065872819117,0.004724531429374075,0.012309428441158454,0.00890007942893153,0.7840280667207591,1,none
C000136,0.00827050019830593,0.018632378890723264,0.07387932883294443,0.07511062807996563,0.042778513045642765,0.03420411211714868,0.11626222062981385,0.6308623182054555,3,none
C000137,0.04359571832667264,0.01710448797243838,0.017099340221011186,0.015330012272345362,0.04439323667247373,0.2242905964753797,0.25974315891873756,0.3784434491409414,1,none
C000140,0.045138624296992266,0.10606533354808154,0.04482884037933596,0.05153094883754272,0.04519966284144013,0.3208591350325924,0.1111824881814269,0.27519496688258815,2,software
C000142,0.09583808524901324,0.05802665013142931,0.011765689794888854,0.49128210989926213,0.019009698878604334,0.02690024690373141,0.17772831520397572,0.11944920393909499,3,mobile
C000144,0.2081050341862244,0.02604254736957285,0.025331574981913064,0.02453783970487427,0.02465187386982326,0.5449922575760596,0.025127996942583504,0.12121087536894906,3,software
C000148,0.09461206246653385,0.11760744958872513,0.013356244666344982,0.10497151105017657,0.08164499688654982,0.009409582017822438,0.5381393898204154,0.04025876350343175,3,streaming
C000149,0.029923001701689784,0.03199543730573915,0.031301775745610966,0.03561635482290179,0.09306688843809517,0.03379568538038199,0.5909080682407033,0.15339278836487788,3,streaming
C000150,0.03499985919365077,0.0328021495761086,0.03193253646373208,0.03500109502817622,0.06761434871762863,0.34654963663935534,0.06299713397016057,0.38810324041118777,4,none
C000152,0.6258053670537105,0.028094260261328975,0.026868098859744005,0.0363677621466733,0.02614864983105957,0.054623174160562005,0.034962597238937576,0.16713009044798408,3,cloud
C000153,0.017018026337716534,0.018734355822893355,0.019689150422948762,0.6003068637293256,0.01957172220433823,0.05121553425602022,0.019730878333218536,0.2537334688935387,0,mobile
C000155,0.01659446872489972,0.01783503582721225,0.0194329151314434,0.01976232294339296,0.021064093543097705,0.015034451470268663,0.020876652789262536,0.8694000595704228,3,none
C000157,0.055296962181268006,0.05255088894056241,0.05490921196233942,0.05454650120886996,0.05895295517770846,0.05767906834333685,0.0592310019176185,0.6068334102682964,0,none
C000159,0.021756001342790352,0.021981874346455873,0.6913899694531196,0.038970481742847854,0.012475700882667935,0.012043659199720187,0.013344150638814127,0.18803816239358426,0,insurance
C000160,0.04936854310878268,0.05008288426762436,0.053699000945653816,0.0501541672334479,0.055776677271008324,0.055361724975816554,0.05752972792192779,0.6280272742757386,1,none
C000162,0.031120976230369163,0.015603174255923537,0.05500322010130246,0.0139553987954068,0.07722955820916137,0.2510543873963885,0.28376414471997485,0.2722691402914733,3,streaming
C000164,0.1537855426575907,0.017076242856296907,0.3259220396459032,0.018788628519650515,0.3350564811321324,0.02527263476245196,0.06705469661983904,0.05704373380613532,0,music
C000168,0.02586448159869368,0.17453346103386969,0.018209004388462423,0.016930570064283668,0.034534756555044926,0.12463371643227386,0.03499254127191097,0.5703014686554608,2,none
C000169,0.01811576123805438,0.021262305384026264,0.013211123147813713,0.21104800291473363,0.057494450174571665,0.03525785266554605,0.19948272553716984,0.4441277789380844,0,none
C000171,0.0186122261186284,0.02067345550889767,0.018731583774906593,0.03813975349694431,0.02656198536876519,0.018385068872515023,0.7203817199920335,0.13851420686730923,1,streaming
C000172,0.05013709518516847,0.04045835436576082,0.044655726429769456,0.03974279075235491,0.042943633714373486,0.04425865790801384,0.04171700469952513,0.6960867369450339,2,none
C000173,0.07131540378626791,0.015233076216346541,0.09430727599614742,0.6236318615787187,0.014526609931992177,0.0536448925547679,0.015483686497987151,0.11185719343777215,1,mobile
C000174,0.05861552378117982,0.05930028251196852,0.064738037834381,0.059049184720260176,0.07262183513839023,0.06447136923378621,0.09225537128094,0.5289483954990941,2,none
C000175,0.011121349135906771,0.0204650802117117,0.37680873152480104,0.018851176453941187,0.4060870073629217,0.019202037250704046,0.022451057725276332,0.1250135603347372,1,music
C000177,0.008816277223341787,0.016407924391774565,0.167170147293717,0.32375429920947696,0.02452417697377733,0.0143523311911486,0.18127811860905924,0.2636967251077046,1,mobile
C000179,0.025453190211231394,0.3949493288771956,0.037365794441681074,0.029061780034622862,0.24303357500119854,0.034609683322523135,0.042897004610054607,0.19262964350149284,3,gym
C000181,0.02468215213630147,0.08062510261251399,0.027108000487708842,0.02651866307373537,0.5640553550009717,0.08292672352845404,0.01717597851401713,0.17690802464629735,2,music
C000183,0.03305570929488172,0.2797715341259278,0.03334225667058702,0.31032350228018574,0.033608525474679254,0.03378018845220011,0.03343510845028716,0.24268317525125116,0,mobile
C000185,0.2810837581163302,0.525051027725121,0.01760797775393782,0.020372609331713656,0.02383439492807124,0.01808268966747481,0.02688638371531254,0.08708115876203884,2,gym
C000187,0.014072039415012658,0.015002381984360182,0.3798991245035832,0.016930390174285645,0.4469029344198738,0.015069432075802889,0.05180404438826324,0.06031965303881839,1,music
C000189,0.01904532662276944,0.016529423370934607,0.015675308145654723,0.019422857558022415,0.0167198388731598,0.7315229485903167,0.01633192405435962,0.16475237278478264,3,software
C000190,0.2048610705689485,0.04198856323925318,0.04140166520574552,0.2216852599768772,0.043050806460788904,0.04316640954879637,0.04521911533393709,0.35862710966565314,1,none
C000191,0.020008567939454797,0.013011486316962674,0.017526649899356008,0.02013430962963959,0.18661377477433425,0.022242146130061945,0.5794997490406675,0.14096331626952335,4,streaming
C000192,0.013849931701747581,0.3128534181953968,0.09065068946529112,0.012753469669127854,0.02655259940595943,0.2719620443590538,0.017968972198332257,0.2534088750050912,1,gym
C000196,0.14253995346656595,0.016977704263253915,0.016427044315023585,0.025322644441205477,0.018897692217927156,0.056738011515929075,0.019314204077548743,0.7037827457025461,0,none
C000197,0.029901815828101797,0.029825893196697276,0.052875902689713705,0.03032859922918989,0.37528006630122357,0.0631076241787426,0.18918355626111194,0.22949654231521927,3,music
C000198,0.037341643568319434,0.02848946037007128,0.027745795648593113,0.016646968939999583,0.09768384594628027,0.04005382366946689,0.33337562652542196,0.41866283533184756,4,none
C000201,0.04540805832705393,0.48647592975762904,0.04715450414679491,0.053824751894858594,0.047963994498670344,0.04660695202670794,0.050990733759259006,0.22157507558902625,3,gym
C000202,0.17571879688503667,0.3944600516155355,0.010790862645894666,0.011029477884863186,0.016181750378906855,0.03427286978877489,0.0374108733128877,0.3201353174881005,0,gym
C000203,0.023448560438788152,0.2600075415943994,0.031576610483473974,0.022931503264113307,0.023397899895288468,0.5329674848687174,0.023120972556385656,0.08254942689883367,2,software
C000205,0.019712504584971504,0.011703634912666846,0.01110833900944406,0.04464834491043002,0.012336107535538784,0.025489127465582385,0.011649945039700304,0.8633519965416661,0,none
C000206,0.00978096298386917,0.010367110966611357,0.009262613467114145,0.055883814080225615,0.08236037169862864,0.14393157564662196,0.04076210600776666,0.6476514451491625,0,none
C000207,0.6739686850498452,0.06366799809650246,0.015569947768628838,0.10620102142864996,0.015659741941615384,0.015226879655532467,0.012090836972545576,0.09761488908668012,2,cloud
C000210,0.19908863507658262,0.031786192843805905,0.15016645511487545,0.20558675117388792,0.012389314418085651,0.03673451633695689,0.0144005308069005,0.34984760422890504,0,none
C000212,0.4220325328062649,0.25813578674644855,0.052685690614166336,0.13108752767062015,0.008129486001813162,0.010391238531992378,0.007416427697799145,0.11012130993089538,0,cloud
C000214,0.0064218400353943435,0.01810601012736466,0.018493937267685907,0.046089256419246945,0.01867459641149603,0.034998106407251296,0.018408763025076328,0.8388074903064845,2,none
C000218,0.018157075842835633,0.05472633607926662,0.3837369213085297,0.011711238284521676,0.10955849040623823,0.026922587137528393,0.2963207728082038,0.09886657813287597,0,insurance
C000219,0.1209153749462982,0.30322510004272174,0.01343658766129523,0.013910650339085687,0.3395592620504183,0.029806748587596712,0.04707387414321956,0.13207240222936456,4,music
C000222,0.01710919035919104,0.019535878736509894,0.01894286457773846,0.0057518672940328145,0.018348714128779225,0.013793479872098132,0.016802313820870232,0.8897156912107802,1,none
C000223,0.753286413814731,0.017236429407314065,0.018682904173800217,0.018701505744886167,0.015246537082432274,0.011407758220841146,0.052028730765053675,0.11340972079094148,4,cloud
C000226,0.012684700145278891,0.013944118291849179,0.8067560303942998,0.012714089294496436,0.013284888305220826,0.013019645930721961,0.01241904608004937,0.11517748155808369,3,insurance
C000228,0.013187481772424011,0.031806776994996185,0.46921015174523056,0.017428922851783508,0.29473230364825187,0.012388884019836609,0.03997191029683908,0.12127356867063818,4,insurance
C000230,0.03359682008572874,0.10593193755645494,0.33284011967529537,0.03279489887067734,0.033498450209929545,0.03411572468113133,0.03360342036636092,0.39361862855442187,2,none
C000233,0.015490781418670982,0.016617166806366206,0.13008588155123058,0.015160861409028364,0.6487882599873612,0.01815342899420357,0.09077369976350408,0.06492992006963487,1,music
C000234,0.1744876501332869,0.012425072658980756,0.012140709041680466,0.04018409225338638,0.4795576808211683,0.053457167438469164,0.17468046398549403,0.053067163667534,0,music
C000235,0.028125988918905574,0.02747264185045189,0.02745894252368991,0.603263357104751,0.028104077457677297,0.027633951091757113,0.033216072842826655,0.22472496820994056,2,mobile
C000236,0.022423526435710106,0.021505304984285434,0.02140034120254143,0.5558651533832011,0.029161528580793197,0.05801345088523192,0.08223653979839883,0.20939415472983802,1,mobile
C000237,0.5714752922574652,0.01274060019611142,0.012734568283517798,0.013652867983200857,0.10412626710469856,0.01913194348079031,0.03238422513237031,0.23375423556184544,0,cloud
C000238,0.02141584699180884,0.4111798518561878,0.021184127655231366,0.21655928260508286,0.1799813512610628,0.045918069178455166,0.020365745464091926,0.08339572498807928,0,gym
C000239,0.02006947526956955,0.024410464655923402,0.02155116904760165,0.02029942102453858,0.0503668439675098,0.6113846495470927,0.1871552052522284,0.06476277123553592,0,software
C000240,0.03831057867089709,0.47384185531180323,0.03939611456193483,0.04386239683638035,0.02743817431903253,0.023405235024320393,0.031111467398241395,0.3226341778773903,2,gym
C000242,0.015203502890661665,0.053095744817576083,0.014650196541963582,0.2130817503414051,0.016776873953720142,0.3279205995368139,0.07782330793403328,0.2814480239838263,2,software
C000245,0.008010381984547399,0.014904394710540178,0.012872667214852505,0.013857531531174715,0.03757116957501828,0.0132095980076383,0.03564217384557679,0.8639320831306518,1,none
C000246,0.8084834250745541,0.01664656597026117,0.01615428006986682,0.016448141585857307,0.01853005869390928,0.016418775951779183,0.017028220563196115,0.09029053209057616,2,cloud
C000248,0.06955301496746367,0.01705966872708542,0.61876625297596,0.04480727065426719,0.07563837734829176,0.01498207831576422,0.0693265748298662,0.08986676218130155,3,insurance
C000249,0.03480164798682933,0.04300574133565081,0.04541591297250915,0.044320474810516944,0.04686843362489846,0.04375504850696249,0.04344034347406979,0.6983923972885631,0,none
C000250,0.3795076174690393,0.015805170707931773,0.014587283831822657,0.015276771883404369,0.017240339917796624,0.4132848731453105,0.017196997063481125,0.12710094598121366,3,software
C000252,0.03671697964708133,0.034033108722162565,0.009680579322373307,0.011720252780851634,0.013068041248400702,0.06535300341827405,0.011482061150051117,0.8179459737108054,1,none
C000254,0.04919021811792405,0.05048246621000913,0.2920770854954654,0.052637545381207566,0.053303834032101725,0.05410707887372374,0.24371631712978647,0.20448545475978191,0,insurance
C000257,0.29038014719203253,0.024456640298113987,0.027327092700231925,0.031236768001479814,0.2931510611796176,0.043254163684681185,0.17401994897732873,0.11617417796651429,3,music
C000259,0.03712752221575982,0.019273582608263506,0.15995992571696066,0.01889269704380308,0.5157891462199142,0.019342911523723937,0.05081923742624807,0.17879497724532661,4,music
C000261,0.012124142807764537,0.013552759002029041,0.011558672147538774,0.011714339698967995,0.08214517835417622,0.018853644183488318,0.06340678346549403,0.7866444803405411,2,none
C000262,0.012150607998140063,0.012437847095168741,0.012022430989904668,0.0335260396071734,0.03590596450602602,0.011685633859112806,0.6708335037325913,0.211437972211883,0,streaming
C000263,0.41722844833801676,0.19056194095229118,0.009152490025730804,0.013159469289225092,0.05787053478469863,0.017740612523613513,0.016029058583978545,0.27825744550244547,3,cloud
C000264,0.020834805977524226,0.20374113501768518,0.020626505435244268,0.057808658313115276,0.3870286947845888,0.014707893227918628,0.12933036906026013,0.1659219381836635,2,music
C000265,0.03322220286324494,0.022709116577838463,0.021063309602377914,0.021870697271111256,0.022660514119973572,0.7029789254328211,0.025024931637672554,0.1504703024949601,3,software
C000270,0.06642666785511919,0.03704209247246016,0.0383532083472398,0.03635981433466346,0.17052797017891663,0.04038946579957222,0.07613521620733862,0.5347655648046898,4,none
C000271,0.01776689790252807,0.6564528494188966,0.15167921520765132,0.01728629169209453,0.01730584243328986,0.012196018532279305,0.016879109373476253,0.11043377543978412,0,gym
C000272,0.03898808704534048,0.5991400183189842,0.017949423615859453,0.06561522150627175,0.024190838948180943,0.017353763944626472,0.07241840245840409,0.1643442441623326,4,gym
C000274,0.02397518441196314,0.023253035536656225,0.023160427444261618,0.3575423110210398,0.025065983502991815,0.194237763152648,0.024797470530367287,0.3279678244000721,0,mobile
C000275,0.03234295534070662,0.032968432433908915,0.07528964472983168,0.2691794259290013,0.031973105578810654,0.030518848898851057,0.03141113510350797,0.49631645198538193,3,none
C000276,0.01161104251589863,0.011829633284046778,0.01153878124821133,0.3676902880289147,0.04035496136104509,0.16845211116956382,0.04327690587735568,0.34524627651496403,1,mobile
C000281,0.010693269976721416,0.10916093583869144,0.7416829672199972,0.010935228956598689,0.016919128732148663,0.009196203247877182,0.040356564542046,0.06105570148591937,0,insurance
C000283,0.027617935651052847,0.029352365030759407,0.030932588614463196,0.02804037890228202,0.27807744794581657,0.032769861538945934,0.3080457887819905,0.2651636335346894,1,streaming
C000284,0.027622677872849815,0.027540865261007817,0.02875641993312083,0.6897170643318136,0.02918103531034317,0.027355954146980554,0.028998623936393256,0.14082735920749087,1,mobile
C000285,0.004572193704841885,0.009907405378703224,0.008760445055745648,0.021863502824193838,0.011944904813144414,0.017646820024905807,0.006691978179102987,0.9186127500193622,2,none
C000286,0.01139976060900505,0.011881655040457396,0.007258081954899668,0.26134416773506713,0.5569036723003422,0.03992695783138975,0.04485362957784211,0.06643207495099665,3,music
C000290,0.02720435581837157,0.02895536029288424,0.02586510450566781,0.5908587414738735,0.026146761287251373,0.025848357807493852,0.028282210338406687,0.24683910847605092,3,mobile
C000292,0.30940162726956655,0.027876234354076778,0.026560359572490658,0.02527126001269057,0.02689818069961246,0.046883843346619956,0.02918306542795556,0.5079254293169875,4,none
C000295,0.054340671875536484,0.055003424997098926,0.09406998605540284,0.06614871531921743,0.05544799344657389,0.1257486241076649,0.207149750206079,0.3420908339924265,1,none
C000296,0.05027121535842157,0.17594771895147474,0.05498971457497584,0.05375927354464003,0.06448854304152936,0.059218102481388854,0.2940259026144018,0.2472995294331677,4,streaming
C000297,0.06150288658022457,0.0627580854616935,0.07626230125554384,0.06483093170296338,0.06643616370006218,0.061098222049525835,0.05791139043515105,0.5492000188148357,1,none
C000302,0.05670881179237462,0.05748207127470259,0.062179367941155674,0.05830914397331007,0.060985227583365886,0.09420643385021482,0.059110104392529575,0.5510188391923467,2,none
C000306,0.34987874826434273,0.02425995542396048,0.02394659843720193,0.3951041807246888,0.02684117257933969,0.025272868721060097,0.029304846841076815,0.12539162900832948,0,mobile
C000310,0.06565000633861892,0.012388610911059564,0.01978981560037901,0.01662945466265663,0.00863595765163582,0.009715679251774812,0.02174513593386217,0.8454453396500131,0,none
C000311,0.04047202084900477,0.027895055889860795,0.027174363883233667,0.03275996400262434,0.06184956748821142,0.028827433638062366,0.0643436966586172,0.7166778975903856,2,none
C000313,0.026074899194046115,0.025872012247379592,0.024330717988498115,0.05791455970834233,0.15841466555486394,0.028702287791598217,0.5369142903435604,0.14177656717171128,3,streaming
C000319,0.4154694794049374,0.05676529901586148,0.012294475103904086,0.2505700784000562,0.012033641323615715,0.006295204599323204,0.043803573106527174,0.20276824904577473,1,cloud
C000322,0.018119281074412453,0.02542902585102115,0.015714121823394513,0.015736036255138277,0.7270148066719206,0.01640257194421346,0.11835261083553733,0.06323154554436212,3,music
C000323,0.07743389278331245,0.008727761481734174,0.8198525853297058,0.00790634279668207,0.007880323116909437,0.01835786385534044,0.007829998866392272,0.05201123176992333,0,insurance
C000324,0.011990209580407658,0.01520897757776012,0.026437440456536076,0.08887237724204222,0.019849224769939052,0.010872151267328737,0.020184774005811895,0.8065848451001743,4,none
