client_id,p_cloud,p_gym,p_insurance,p_mobile,p_music,p_software,p_streaming,p_none,fold,predicted_next_recurring_merchant
C000094,0.6827638460723912,0.02555562566632255,0.06301718407950715,0.024115136061330998,0.020170531159017548,0.02432743186997116,0.01965588399243103,0.14039436109902853,3,cloud
C000095,0.05179783380791092,0.009804432575853346,0.00937750479912159,0.7643606499533533,0.03784864657724198,0.04996778661179592,0.03755759944894463,0.039285546225778144,0,mobile
C000100,0.034090123066272,0.5666874780350036,0.12700429209257103,0.03334688088282438,0.03357461860432752,0.03343926755212245,0.03279646377119982,0.1390608759956792,0,gym
C000101,0.01476656316367587,0.01275557379065802,0.011411162713110615,0.012154419350865382,0.026270131203376818,0.011817860888846564,0.030048946172948426,0.8807753427165183,2,none
C000102,0.03739353068780146,0.44879754534170874,0.034206070672989246,0.03349434312986993,0.07044487577244656,0.23036384323611153,0.033840676501065,0.11145911465800756,1,gym
C000103,0.018509608286854985,0.018833281049216034,0.3153187668589899,0.01823000703830282,0.20904388285434555,0.12629085195513165,0.21263944370849672,0.08113415824866226,3,insurance
C000104,0.016330852535479463,0.01638784284900705,0.29033670058832695,0.01592011672063639,0.36019547660318496,0.030429809900270555,0.14396801137130355,0.12643118943179107,2,music
C000105,0.005668571662635232,0.13505494193505746,0.06293173032932703,0.005619609807239153,0.06857959038487149,0.006494203597459627,0.6754854604797961,0.040165891803613886,2,streaming
C000106,0.029948405454905,0.027853832520957973,0.027587811504501535,0.026425770161058675,0.05927448472164541,0.026292965093597548,0.6860317459732603,0.11658498457007362,4,streaming
C000109,0.47496217018038495,0.014982014572361098,0.015298011454485902,0.014192162300524211,0.0147637614772358,0.3805732001916595,0.015575922528626062,0.06965275729472246,1,cloud
C000110,0.01411494508304276,0.18513098728840083,0.40184070128186705,0.15768414857204138,0.04617202132960941,0.0739435434972501,0.03989550411180115,0.08121814883598738,2,insurance
C000111,0.03535249296507233,0.03778456227356937,0.5269874039207302,0.036250595826772564,0.03740550485231492,0.03779609604566999,0.03716162243067734,0.2512617216851933,3,insurance
C000113,0.03882867148262492,0.03785229859932196,0.038087608654908414,0.47643243030243126,0.06596099080384761,0.06003058543232452,0.05397515028585845,0.22883226443868288,0,mobile
C000115,0.060180326573808986,0.02504220130557316,0.02490058976917971,0.02504641247452168,0.08170967689589098,0.24161437175485165,0.10601233850526251,0.4354940827209113,1,none
C000116,0.12030239776932876,0.010308671685496838,0.730815323102995,0.011029407159360228,0.025957605501147667,0.008203764373837765,0.05419876951701816,0.039184060890815615,1,insurance
C000117,0.02071876986183094,0.4092068715816706,0.019376969510218812,0.01831956724129257,0.020230366943720476,0.019223336723393623,0.019762909058497084,0.473161209079376,2,none
C000119,0.02403682683987457,0.020997476368346313,0.02158672054141165,0.02032579895054612,0.11135453497456288,0.02314746547942706,0.6583017525406464,0.12024942430518512,4,streaming
C000120,0.02153284862373194,0.714696182657736,0.020436183314156094,0.019696000577887694,0.03871033170285719,0.020428417198873512,0.040948999878543946,0.12355103604621355,2,gym
C000122,0.6282035923896558,0.02579260632097394,0.02528843374433197,0.048817579270249614,0.026349072247973046,0.01775793925389728,0.026832387836696968,0.20095838893622128,2,cloud
C000127,0.017436379085594166,0.03931181524007077,0.019772550124005122,0.019316069726292778,0.01937819171980572,0.03692611747428615,0.02947712385910707,0.8183817527708381,2,none
C000128,0.04156926896072573,0.027146559736148813,0.044091669329082574,0.049110031153538486,0.5268802411621325,0.035867069500419395,0.10861467519649329,0.1667204849614592,1,music
C000129,0.20198067673763748,0.01652294504719109,0.015122383609043073,0.015971721727716607,0.012995001087121733,0.6491596583801913,0.02245318337633621,0.06579443003476255,3,software
C000130,0.015233192580504993,0.018519553845427875,0.011742596932553893,0.020118397789590913,0.2560561522243933,0.01429557675580155,0.014257071013786203,0.6497774588579412,3,none
C000132,0.01292185034655826,0.012934678156220368,0.012302819450502659,0.3760971168974472,0.16149308733958617,0.3237671359108416,0.056410877859607536,0.044072434039236254,3,mobile
C000134,0.016368249477513905,0.018246497529048045,0.3172227257694211,0.020136574972243765,0.13076794817715254,0.01792499153407646,0.12292014383382452,0.3564128687067197,4,none
C000135,0.17175661070130915,0.017235092284820078,0.01663972836394391,0.020011155613304094,0.007210174342724528,0.017195077825037514,0.0101189289157292,0.7398332319531314,1,none
C000136,0.017905147610711016,0.03096356937680487,0.17693324262482285,0.024431640301542816,0.07000154415177397,0.0202533004931422,0.10574944257601715,0.5537621128651851,3,none
C000137,0.05618810177505931,0.022152070245298923,0.0225122578098882,0.02012853935789895,0.07118509836215452,0.020367081263172254,0.22945632866531768,0.5580105225212102,1,none
C000140,0.06047331020721379,0.12852810955357583,0.06000194938149937,0.06346367660398836,0.05993562399367377,0.06476347520058687,0.17352921597881094,0.38930463908065105,2,none
C000142,0.1433236608400721,0.0143319560585594,0.010593638073501789,0.5943458260464566,0.010400201507606174,0.011921541908594775,0.1470855835413542,0.06799759202385507,3,mobile
C000144,0.027275963501065557,0.03026095953141051,0.029499112276456015,0.028039527675638005,0.028796376719938593,0.6755915645833298,0.06026248631757445,0.1202740093945871,3,software
C000148,0.11052902729447811,0.059180967309565166,0.015401029027387932,0.10196395321161976,0.11561067407484732,0.01463486222224505,0.5249777870027492,0.057701699857107484,3,streaming
C000149,0.033462777447505455,0.033967286816719344,0.03257484032659662,0.034512493280418534,0.13394145690543774,0.0347084371542553,0.5050465236121273,0.19178618445693968,3,streaming
C000150,0.03194394694427478,0.031501338441727415,0.02981148366443321,0.032589819886429026,0.0798396260487845,0.5824484710700236,0.0771198083776021,0.1347455055667253,4,software
C000152,0.631719010821581,0.029352493593587683,0.02764844017093586,0.026644530846991622,0.038694794797777765,0.02326552163193829,0.05124695093097982,0.1714282572062079,3,cloud
C000153,0.01683885466536149,0.0184318437826586,0.021585380807893562,0.7951173560440881,0.01681508074043761,0.016844435815509817,0.016962928288717285,0.09740411985533362,0,mobile
C000155,0.013849484116684513,0.014903877401780721,0.0162618524781855,0.016142672835683665,0.017152982292816917,0.012525410730317385,0.020861972140382608,0.8883017480041486,3,none
C000157,0.0553054158713064,0.05257367154257234,0.05492368397083265,0.05571269770076649,0.058953816778418475,0.05768765218858812,0.0557988339754788,0.6090442279720367,0,none
C000159,0.017498660203358822,0.017970501747072383,0.6684177805581805,0.06391260570516348,0.016571353275741954,0.009421184201161075,0.05211434769235772,0.15409356661696413,0,insurance
C000160,0.04893894489000652,0.048385304718498494,0.05160362403866045,0.05009192306651438,0.0557463278709671,0.05418383198303375,0.056759113105523534,0.6342909303267958,1,none
C000162,0.05886009082211567,0.026542962259585537,0.07174410610466131,0.04169434520470611,0.07215183430002393,0.21433768404110284,0.35623949027963486,0.1584294869881696,3,streaming
C000164,0.1846842501435115,0.01726328176224094,0.30843529354653043,0.01838640829335086,0.30751105079015884,0.028327496495570183,0.07338856421296427,0.062003654755673064,0,insurance
C000168,0.05106415022825755,0.20454089602769931,0.012068784532116966,0.02543158284355685,0.028699096422105205,0.10493567540553445,0.04342267280491659,0.5298371417358131,2,none
C000169,0.016127349489067053,0.030483782652214977,0.016077485725001176,0.2847053328067643,0.06036800314408047,0.01281041040234257,0.20674241780190217,0.37268521797862725,0,none
C000171,0.018844081168292913,0.018054575868335348,0.018364990847594513,0.012628962495868151,0.04093582381197746,0.050166386209835497,0.7372855329054144,0.10371964669268173,1,streaming
C000172,0.0409364427973575,0.0409219864087931,0.0440657545473089,0.041108987389414105,0.04343917454935432,0.04477417527930828,0.04219460769440089,0.7025588713340629,2,none
C000173,0.09307520041879817,0.014164574682446867,0.09054397065263542,0.6541254887230321,0.013368710336613063,0.013596815032581875,0.014554137538030532,0.10657110261586195,1,mobile
C000174,0.06575391335239922,0.06607074040693525,0.06961841358071644,0.0666981041438772,0.12183824150661643,0.07174746395557702,0.15672380173363945,0.38154932132023905,2,none
C000175,0.019329439251967624,0.022998580717893003,0.1688280654231339,0.021749004071691468,0.5740035906919593,0.030518032527231835,0.033803251472136,0.12877003584398683,1,music
C000177,0.009134597037431174,0.015952031313753424,0.11772920201645205,0.3622173508449326,0.08682748709397257,0.01706458602045871,0.22308937277452767,0.16798537289847182,1,mobile
C000179,0.02230196987496979,0.2223203055000428,0.019529629883285955,0.01980766388632235,0.4539468746423306,0.018699940718764907,0.13005536499723497,0.11333825049704856,3,music
C000181,0.021489479928385558,0.06774136172323553,0.021220215469279782,0.02291890973913913,0.6194323812502636,0.012365219891497775,0.08297014174525134,0.15186229025294737,2,music
C000183,0.030210627531493707,0.16735274945308454,0.03325148731640634,0.41593168765432786,0.030733777586466664,0.030703255966848322,0.030484284345098724,0.26133213014627377,0,mobile
C000185,0.2915237245921317,0.5165166443081537,0.016521349341657582,0.01620396366629444,0.01787069801678778,0.01712225448955939,0.017341209852111523,0.10690015573330404,2,gym
C000187,0.012907971622106523,0.011621976992623663,0.48951235588211994,0.010915929687058488,0.38444727308295584,0.01124038479552331,0.041120216968790216,0.03823389096882209,1,insurance
C000189,0.02092120270741011,0.017461806070010657,0.01662421723566752,0.01681317747427063,0.024762641895801137,0.7371015187230794,0.041015041856152394,0.12530039403760812,3,software
C000190,0.4390523910436105,0.03237031412940386,0.033281328628750606,0.034109624887366,0.03484748967949207,0.03365939564208383,0.06987305435965563,0.3228064016296376,1,cloud
C000191,0.014094067715536226,0.013995610580335702,0.013978516877318062,0.01445656320202977,0.26341684084152883,0.014635905688824212,0.5922547017921227,0.07316779330230454,4,streaming
C000192,0.01400187660485136,0.40857926313761184,0.10452627865713149,0.013409104298922968,0.025331152726207947,0.24071697446920712,0.014222505596947939,0.17921284450911937,1,gym
C000196,0.2489722940682889,0.02374401498942872,0.025327214851976896,0.039289941578320824,0.05128884906373806,0.023985385488436862,0.05137024148902708,0.5360220584707827,0,none
C000197,0.03140710377620183,0.03137411554434654,0.029222445666186724,0.02990262514957035,0.4464292881062485,0.11285348600114019,0.12280479002949143,0.19600614572681446,3,music
C000198,0.027971250823906453,0.025815513271778494,0.02636017544198592,0.016692828391747544,0.10066527317304672,0.014615676410161527,0.2766309936778086,0.5112482888095647,4,none
C000201,0.03141589974574169,0.695057768662362,0.031080462750078034,0.03725399951783283,0.03814218207637478,0.03306040611281591,0.03298316302742386,0.10100611810737076,3,gym
C000202,0.2436347690975757,0.3517724933995858,0.015147178798950306,0.024350034498284042,0.028372776540848292,0.19222806789697577,0.07584815346099372,0.06864652630678642,0,gym
C000203,0.020671370793490268,0.3900260185206739,0.027612024654081677,0.019920338778307498,0.020740887623743456,0.43289696470065514,0.02009731728466209,0.06803507764438592,2,software
C000205,0.05250705861101158,0.010794031853079129,0.010308203590993952,0.03585205323162238,0.01165862684347595,0.01805342419908967,0.011235121920467182,0.8495914797502602,0,none
C000206,0.10043684477876393,0.007865442854357346,0.010528631298869521,0.04554033826147241,0.3559390685865488,0.12019258150250195,0.020927880868313736,0.3385692118491723,0,music
C000207,0.6637637193390792,0.12897595648048332,0.014307666457001591,0.08329150692246517,0.013992900743311146,0.013665933804222445,0.01190716585101213,0.07009515040242502,2,cloud
C000210,0.24888276561871792,0.052301999429157045,0.13047016438130923,0.26657876623653515,0.026915634333178385,0.026678038309465982,0.028573754423122807,0.21959887726851351,0,mobile
C000212,0.3709336378636864,0.24646414279803372,0.07462606520848829,0.1419012399070526,0.009279700791555476,0.014805464522222561,0.009374831080274258,0.1326149178286867,0,cloud
C000214,0.03221756450770194,0.014728064907453197,0.015094615785727293,0.07569929155898937,0.015188635817774536,0.03629483493776252,0.014875730321861503,0.7959012621627296,2,none
C000218,0.014792040408191648,0.02787187585746187,0.2796803090211517,0.007781545092414372,0.03952010903369155,0.014072121774177136,0.4688118431972487,0.147470155615663,0,streaming
C000219,0.1004752963170262,0.42282552474961055,0.010269248473834813,0.01096072280036228,0.33157564487918223,0.010164991193423518,0.05770514479416651,0.056023426792393874,4,gym
C000222,0.021317025898136586,0.02014875509863821,0.021173053640014983,0.007697847301230223,0.01745534136825635,0.012054226276420235,0.01316541133919297,0.8869883390781105,1,none
C000223,0.7034134253841502,0.015034561876940354,0.014103197938126595,0.026288968975697956,0.06993953300206386,0.015453025146361255,0.05061315753365447,0.10515413014300522,4,cloud
C000226,0.014042483217574037,0.027601189689574653,0.81197498221081,0.013682489405438585,0.014589617316825846,0.013907651318894609,0.013696947887913542,0.09050463895296887,3,insurance
C000228,0.010684435844560433,0.128184740251476,0.450304149565841,0.011013560251318652,0.29534068200969266,0.009279804167072954,0.023859209597661787,0.07133341831237651,4,insurance
C000230,0.027566310215559896,0.11436306294876886,0.26866381461730887,0.0307183524323955,0.027738928340753602,0.02742443236235614,0.02712874170422772,0.47639635737862945,2,none
C000233,0.011970251180364953,0.013138528999417661,0.08793734125283832,0.012125198031148945,0.6899274636762034,0.01202576336793864,0.1114962291502532,0.061379224341834834,1,music
C000234,0.1825281573324205,0.012690843977925565,0.013067060585191713,0.03865250249890201,0.6657506289252165,0.011977873552370042,0.032125323912746195,0.04320760921522753,0,music
C000235,0.02673776882096882,0.026090312428330452,0.02607672314276208,0.6212546826842432,0.02667799056839955,0.026026846204001648,0.026079582446815967,0.22105609370447826,2,mobile
C000236,0.018242838609394765,0.017991819487925456,0.01867138355872445,0.5870125712092872,0.01912601479113673,0.017078074082620645,0.19067969504499802,0.1311976032159128,1,mobile
C000237,0.6959173591654586,0.013023127085041691,0.012901778036924756,0.014020227492329148,0.15841558095365157,0.01060632441447508,0.022300377912532025,0.07281522493958704,0,cloud
C000238,0.021509389795368414,0.37152958455205287,0.02171037534809965,0.17024112199599287,0.24504213607269654,0.06016444175573833,0.034491791473320384,0.07531115900673101,0,gym
C000239,0.020531258669868057,0.022045931931026594,0.0214212414466015,0.020759083227811205,0.08184950914546904,0.5563720400407959,0.19667901800938278,0.08034191752904489,0,software
C000240,0.04339167362568331,0.4991663642416838,0.04462180444800941,0.04361734204999683,0.013604588325102845,0.03681832706066452,0.029918748521836916,0.28886115172702237,2,gym
C000242,0.012169185358608354,0.09435345957605415,0.011790887695202198,0.33345479420696433,0.018458665797276702,0.25260805431805283,0.10669250910547495,0.17047244394236657,2,mobile
C000245,0.029355116345004924,0.012291792939065406,0.011896434936755854,0.01056627387163789,0.036358038614446614,0.024468115766445888,0.14532730138441766,0.7297369261422257,1,none
C000246,0.8121490252526049,0.017596635805492172,0.017327536365593883,0.016942026646648595,0.028119300862287085,0.017629723297478497,0.028560866734219516,0.061674885035675295,2,cloud
C000248,0.0874610852808703,0.01988218376923974,0.684282117565481,0.03485718146574593,0.017566018997354587,0.016849090738191533,0.017461803132145008,0.12164051905097213,3,insurance
C000249,0.034254106914424334,0.042502519869422245,0.0458016674379391,0.044188986659140596,0.04744803765002738,0.04393875758937676,0.04362623080855797,0.6982396930711117,0,none
C000250,0.3015763460018081,0.013811957464560393,0.012970866827499612,0.013348839053944038,0.06703174337337199,0.4222082540572253,0.0636423270846041,0.10540966613698646,3,software
C000252,0.0426573645531374,0.02972197392331488,0.014417467992593774,0.009628632089410224,0.009353492093231221,0.23819481339619525,0.015857089416486992,0.6401691665356303,1,none
C000254,0.044177509287047265,0.044850099521022466,0.4169442196586123,0.0484180500110488,0.04798380433907838,0.04895982518706275,0.051346783717016856,0.2973197082791112,0,insurance
C000257,0.3017957925984331,0.03189379505928875,0.03054047517989929,0.034673852013763516,0.3733175069309834,0.029477251137454565,0.102834152338236,0.0954671747419413,3,music
C000259,0.02374242521403738,0.01632304625596326,0.12725057070269088,0.017279043285791343,0.6645023402840085,0.0157088492815556,0.04656600759946702,0.08862771737648609,4,music
C000261,0.015142728053865441,0.01494451384253808,0.014571763110259664,0.015038592644336435,0.028303597555508164,0.05563966131532209,0.04503543834691171,0.8113237051312585,2,none
C000262,0.014568812225935798,0.01436960768488142,0.014405216404515135,0.11352739351623378,0.014661484171540016,0.014159111804066093,0.6902782804536303,0.12403009373919746,0,streaming
C000263,0.5991965859704111,0.16299182127371065,0.016300502204348997,0.018368102440967083,0.04648053489855167,0.013223042333831581,0.016888013777319286,0.12655139710085944,3,cloud
C000264,0.013988579907170505,0.09183154984517894,0.013808779171333746,0.035439290362795715,0.28938664747650994,0.03026543279000785,0.059931170304050374,0.46534855014295295,2,none
C000265,0.024505721204464502,0.02360466334495495,0.022365082669249196,0.025499815221423777,0.02492271645113698,0.6888895889245674,0.025658569841462853,0.16455384234274026,3,software
C000270,0.03909032442766143,0.040706965326869446,0.04192412574223345,0.040770412919109655,0.2501917366537035,0.04372161971893324,0.048425873216232526,0.49516894199525685,4,none
C000271,0.020047651173955842,0.6504064524115886,0.1736847678242515,0.01987665311248458,0.011842773607837627,0.013641483410272638,0.011001904129768043,0.09949831432984131,0,gym
C000272,0.01964612356315,0.5567984169895273,0.01681967475834882,0.22319145908282784,0.01062563639199727,0.013829293656393456,0.010838650101512474,0.14825074545624284,4,gym
C000274,0.01292515466977486,0.019273504348557544,0.031952882660916934,0.11340585135437577,0.02128625389373752,0.16270797038935636,0.02032506853322372,0.6181233141500574,0,none
C000275,0.03908107822736178,0.039398744448660185,0.07820301324607769,0.2888009951924451,0.03925681000962301,0.037246966624470926,0.03864519882913976,0.4393671934222216,3,none
C000276,0.008829024794906331,0.011323308193007782,0.011098021908085311,0.7461360668646201,0.01151066204315318,0.13070412829269232,0.011854134517173329,0.06854465338636154,1,mobile
C000281,0.010301387957291868,0.44463694919545826,0.45679259999867117,0.009116551366885287,0.009355667288575696,0.007169094665744778,0.008557833582775998,0.054069915944596904,0,insurance
C000283,0.018035462073833275,0.01955548997739616,0.022003579593395033,0.018832287245920846,0.03773536082670463,0.021883358149855307,0.6451110158470437,0.216843446285851,1,streaming
C000284,0.02416607316838746,0.023798672250895603,0.024780842964333822,0.5423908467842382,0.02487887959506626,0.1645554308404904,0.026245187292715265,0.16918406710387288,1,mobile
C000285,0.011890896119492933,0.010223609834722515,0.009006934442845057,0.018592486729962155,0.026715613616842,0.014664655814133381,0.025117790806260434,0.8837880126357416,2,none
C000286,0.008419483503739597,0.012613578743520992,0.0173190190798053,0.23382716450164087,0.6146029591936788,0.010965535256773858,0.061290654609159,0.0409616051116815,3,music
C000290,0.026346199595150686,0.028157301341720332,0.025475919236276942,0.6347338241842551,0.025764717736301873,0.02549983688806485,0.027986571001655407,0.20603563001657477,3,mobile
C000292,0.43849752453841395,0.02223818474236768,0.03098213327567015,0.02861737181330367,0.030531115346099532,0.07621955531541524,0.034394653256495655,0.3385194617122341,4,cloud
C000295,0.038809784585486035,0.1721615753249819,0.024773312055223158,0.0394530271623491,0.039150613269399906,0.03811445209221739,0.038272369942260284,0.6092648655680823,1,none
C000296,0.047877006751709875,0.2660382721521026,0.051835172037078894,0.058213226422907174,0.051581046930201074,0.051950936996772834,0.06036059748286589,0.41214374122636166,4,none
C000297,0.05630865242190626,0.05806830300890055,0.12663006401485227,0.055221421623883826,0.21547574604822808,0.05540365108679836,0.051106341437118605,0.3817858203583121,1,none
C000302,0.07331942111169214,0.07405195038538721,0.07794410867915902,0.07514212418838848,0.07837672484711183,0.1424466681723564,0.07710864221931127,0.4016103603965937,2,none
C000306,0.4114903976711818,0.024901866053442606,0.02432799329114447,0.35003384346930944,0.02493987485914806,0.024600833483935602,0.02681019224320362,0.11289499892863443,0,cloud
C000310,0.0628179444575809,0.017971197209692258,0.017579081473143444,0.05999527916534924,0.008927300721754199,0.009325785837580867,0.009715145901600431,0.8136682652332987,0,none
C000311,0.1278957985256619,0.04444594710754591,0.042834434773363794,0.04403933298646688,0.050529780258092086,0.045162935092357415,0.04495638091832164,0.6001353903381903,2,none
C000313,0.02643306322297466,0.026445625184320136,0.025143303138018568,0.02636874648023518,0.22198830752285328,0.0408452262737344,0.48405121497759906,0.14872451320026475,3,streaming
C000319,0.5640257724503721,0.09949170904896437,0.019008159489666825,0.09475646608361712,0.018024285531654572,0.013054388935684048,0.01824748357311528,0.17339173488692566,1,cloud
C000322,0.024081202608508635,0.019998562368464,0.017099085859191867,0.024118199130021736,0.6838980318683718,0.0178549142457326,0.14091591044992666,0.07203409346978268,3,music
C000323,0.07699897725782613,0.006026189159406121,0.842322870828563,0.024274545945519324,0.005357279455340797,0.005346766532227947,0.005507030039646428,0.03416634078147011,0,insurance
C000324,0.013483817110016231,0.01711524724389027,0.028602578535038753,0.06034900483477094,0.02057160446944209,0.007080006791668973,0.020519520002691388,0.8322782210124815,4,none
